id,countyId,cityId,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,yearBuilt,streetAddress,zipcode,longitude,latitude,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
30720-72357631,99678,38130,0,0,Listed for sale,6/22/2021,269900,90,Dalton,2005,133 Altamont Ave,30720,-84.9662323,34.7470665,3000,3000,sqft,3,6,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Whitfield County
30720-2072127645,99679,38130,0,0,Listed for sale,6/21/2021,399900,85,Dalton,1890,319 N Selvidge St,30720,-84.97003174,34.7759285,4708,4708,sqft,4,9,4708,0,0,0,Two,0,0,0,0,SINGLE_FAMILY,Whitfield County
30720-69410659,99680,38130,0,0,Listed for sale,6/21/2021,449900,128,Dalton,1987,1507 Habersham Way,30720,-84.99907684,34.75268936,3504,3504,Acres,3,4,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Whitfield County
30720-69414079,99681,38130,0,0,Price change,7/9/2021,275000,103,Dalton,1965,200 Summerset Dr,30720,-84.98531342,34.71581268,2672,2672,Acres,5,7,2672,1,0,0,One,1,0,0,0,SINGLE_FAMILY,Whitfield County
30720-69404642,99682,38130,0,0,Listed for sale,7/6/2021,430000,78,Dalton,1977,2211 Rocky Face Cir,30720,-85.00504303,34.7855072,5494,5494,Acres,5,4,5494,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Whitfield County
30705-228858740,100894,37836,0,0,Listed for sale,7/9/2021,280000,72,Chatsworth,1987,876 Bettis Rd,30705,-84.86566162,34.77176285,3900,3900,Acres,3,6,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Murray County
30705-89753957,100895,37836,0,0,Listed for sale,7/9/2021,259900,173,Chatsworth,2006,222 Sales Ave,30705,-84.77997589,34.81279373,1502,1502,Acres,2,3,0,1,0,0,0,1,0,0,0,SINGLE_FAMILY,Murray County
30705-228866551,100896,37836,0,0,Listed for sale,7/9/2021,225000,100,Chatsworth,2019,87 Jared Way,30705,-84.77727509,34.83062744,2250,2250,sqft,3,4,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Murray County
30705-89754574,100897,37836,0,0,Listed for sale,7/8/2021,45000,0,Chatsworth,0,143 Smyrna Ramhurst Rd,30705,-84.78037262,34.72813797,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
30705-228873679,100898,37836,0,0,Price change,6/12/2021,130000,141,Chatsworth,1988,3250 Ball Ground Rd,30705,-84.75647736,34.65413284,924,924,Acres,4,4,924,0,0,0,One,0,0,0,0,MULTI_FAMILY,Murray County
30705-228860577,100899,37836,0,0,Listed for sale,3/17/2021,314900,138,Chatsworth,2001,29 Chandlers Rdg,30705,-84.8175354,34.82569504,2274,2274,Acres,3,4,2274,1,2,1,Two,0,0,0,0,SINGLE_FAMILY,Murray County
30705-300521641,100900,37836,0,0,Listed for sale,7/7/2021,150000,65,Chatsworth,1984,608 Leonard Bridge Rd,30705,-84.77620697,34.74858093,2296,2296,Acres,3,6,2296,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Murray County
30705-89758431,100901,37836,0,0,Listed for sale,7/1/2021,1100000,236,Chatsworth,2003,151 Columbus Dr,30705,-84.78816223,34.7653923,4660,4660,Acres,4,4,4660,1,5,1,Two,1,0,0,0,SINGLE_FAMILY,Murray County
30705-228859556,100902,37836,0,0,Price change,3/16/2021,119900,71,Chatsworth,1935,11095 Highway 225 S,30705,-84.86991119,34.61992645,1685,1685,Acres,2,3,1685,0,0,0,One,0,0,0,0,SINGLE_FAMILY,Murray County
30705-2069783404,100903,37836,0,0,Listed for sale,7/2/2021,200000,119,Chatsworth,2001,1395 Holly Creek Cool Springs Rd,30705,-84.74196625,34.78081894,1676,1676,Acres,2,4,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Murray County
30705-2069802162,100904,37836,0,0,Listing removed,7/10/2021,25000,0,Chatsworth,0,0 Levi Cir LOT 44,30705,-84.83573151,34.76235962,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
30705-89768150,100905,37836,0,0,Listed for sale,6/28/2021,589900,310,Chatsworth,2001,421 City View Rd,30705,-84.74485016,34.76839828,1900,1900,Acres,3,4,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Murray County
30705-2069923434,100906,37836,0,0,Listed for sale,6/28/2021,239900,162,Chatsworth,1995,168 Brookwalk Dr,30705,-84.81360626,34.76378632,1481,1481,Acres,2,3,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Murray County
30705-2069924075,100907,37836,0,0,Listed for sale,6/28/2021,199900,143,Chatsworth,2021,60 Bradley St,30705,-84.78513336,34.76570129,1400,1400,Acres,2,3,1400,0,0,0,One,0,0,1,0,SINGLE_FAMILY,Murray County
30705-2070462946,100908,37836,0,0,Price change,7/12/2021,44000,0,Chatsworth,0,0 Piney Hill Rd LOT 18,30705,-84.73188019,34.71085739,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
30705-2069621551,100909,37836,0,0,Listed for sale,7/10/2021,100000,0,Chatsworth,0,458 Milas Winkler Rd #32,30705,-84.68708038,34.81236649,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
30705-2069620807,100910,37836,0,0,Listed for sale,7/10/2021,68500,0,Chatsworth,0,103 Holly Creek Cool Springs Rd,30705,-84.75462341,34.76708221,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
30705-2077396877,100911,37836,0,0,Listing removed,7/10/2021,36000,0,Chatsworth,0,410 NE Merritt St,30705,-84.76211548,34.82297516,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
30705-2070599126,100912,37836,0,0,Listing removed,7/10/2021,28000,0,Chatsworth,0,164 Old Ccc Camp Rd #7-15,30705,-84.75994873,34.82377243,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
30705-228874181,100913,37836,0,0,Listing removed,7/10/2021,89000,0,Chatsworth,0,246 Hassler Mill Rd,30705,-84.69304657,34.80347443,0,0,sqft,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
30705-228871344,100914,37836,0,0,Listed for sale,6/24/2021,249900,120,Chatsworth,1902,549 Dewberry Church Rd,30705,-84.74701691,34.86603546,2086,2086,Acres,2,4,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Murray County
30705-2069964170,100915,37836,0,0,Listed for sale,6/24/2021,289000,0,Chatsworth,2021,465 Freedom Way,30705,-84.831604,34.73210526,0,0,sqft,2,3,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Murray County
30705-89750110,100916,37836,0,0,Listed for sale,6/23/2021,35000,0,Chatsworth,0,367 R And J St,30705,-84.78567505,34.76089478,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
30705-300521023,100917,37836,0,0,Listed for sale,7/8/2021,149900,70,Chatsworth,1998,135 Red Oak Way,30705,-84.81306458,34.66036987,2128,2128,Acres,2,4,2128,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Murray County
30705-2070183626,100918,37836,0,0,Listed for sale,6/16/2021,80000,0,Chatsworth,0,0 Maple Grove Church Rd LOT 0,30705,-84.82774353,34.66244125,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Murray County
31018-2093173199,101318,51662,0,0,Listed for sale,7/10/2021,385000,188,Davisboro,2002,378 Holton Road,31018,-82.56356812,32.9778595,2048,2048,Acres,2,3,2048,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Washington County
31024-2081325057,101334,11249,0,0,Price change,7/12/2021,99900,0,Eatonton,0,526 Rockville Springs Dr,31024,-83.17474365,33.30680847,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Putnam County
31024-110311188,101335,11249,0,0,Listed for sale,7/12/2021,850000,440,Eatonton,1987,147 Misty Ln,31024,-83.2742691,33.40980911,1932,1932,Acres,3,3,1932,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-231061714,101336,11249,0,0,Listed for sale,7/12/2021,495000,581,Eatonton,1962,205 Thomas Dr #C,31024,-83.365242,33.17842484,852,852,Acres,1,2,852,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-2069618868,101337,11249,0,0,Listed for sale,7/12/2021,699000,245,Eatonton,2006,107 Oakton,31024,-83.23343658,33.39323044,2854,2854,Acres,4,3,2854,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-231069623,101338,11249,0,0,Listed for sale,7/12/2021,82000,207,Eatonton,2004,930 Lake Oconee Pkwy #214,31024,-83.37089539,33.33547211,396,396,sqft,1,1,396,0,0,0,One,1,0,0,0,CONDO,Putnam County
31024-110310579,101339,11249,0,0,Listed for sale,7/12/2021,699000,245,Eatonton,2006,107 Oakton N,31024,-83.2333374,33.39518356,2854,2854,Acres,4,3,0,1,0,0,0,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-2069622441,101341,11249,0,0,Listing removed,7/12/2021,75000,0,Eatonton,0,1 Oak Way,31024,-83.3997879,33.32210159,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Putnam County
31024-2102976930,101342,11249,0,0,Listing removed,7/10/2021,185000,0,Eatonton,0,0 Twilight Shores Rd,31024,-83.41814423,33.21395111,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Putnam County
31024-110313822,101343,11249,0,0,Listed for sale,7/9/2021,339000,175,Eatonton,1969,119 Sweet Shrub Dr,31024,-83.37434387,33.28646088,1932,1932,Acres,3,4,1932,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-231074797,101344,11249,0,0,Listed for sale,7/9/2021,169000,117,Eatonton,1966,106 Oak Way,31024,-83.39990997,33.32355881,1439,1439,Acres,2,3,0,0,0,0,0,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-2069653631,101345,11249,0,0,Listed for sale,7/9/2021,979000,236,Eatonton,2005,193B Lakeshore Dr,31024,-83.36486816,33.18835831,4147,4147,Acres,5,4,4147,1,0,1,One and One Half,0,1,0,0,SINGLE_FAMILY,Putnam County
31024-110312926,101346,11249,0,0,Listed for sale,7/8/2021,379900,0,Eatonton,2001,101 Allens Aly,31024,-83.40259552,33.18622589,0,0,sqft,3,3,0,0,0,0,Two,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-2078446629,101347,11249,0,0,Listed for sale,7/8/2021,549000,191,Eatonton,2006,174 Lakeview Dr,31024,-83.25393677,33.42814636,2880,2880,sqft,4,3,2880,0,0,0,Two,0,0,0,0,TOWNHOUSE,Putnam County
31024-231064548,101348,11249,0,0,Listing removed,7/10/2021,41900,0,Eatonton,0,104 Waterside Dr,31024,-83.35673523,33.2056694,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Putnam County
31024-128931681,101349,11249,0,0,Listed for sale,7/8/2021,375000,117,Eatonton,1940,204 S Jefferson Ave,31024,-83.38777161,33.32470322,3200,3200,Acres,3,3,3200,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-231064547,101350,11249,0,0,Price change,5/27/2021,42900,0,Eatonton,0,103 Highpine Dr,31024,-83.3554306,33.20552063,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Putnam County
31024-2105426088,101351,11249,0,0,Listing removed,7/10/2021,275000,0,Eatonton,0,0 Scuffleboro Rd,31024,-83.28752136,33.25844574,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Putnam County
31024-231072505,101352,11249,0,0,Listed for sale,7/3/2021,2495000,0,Eatonton,1997,167 Blue Heron Dr,31024,-83.23049927,33.37654495,0,0,Acres,4,4,0,1,0,1,One,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-231074576,101353,11249,0,0,Listed for sale,7/5/2021,264900,98,Eatonton,1971,105 Windsor Dr,31024,-83.4056778,33.33257675,2713,2713,Acres,2,3,2713,1,0,1,Two,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-110312998,101354,11249,0,0,Listed for sale,7/5/2021,299900,293,Eatonton,1980,281 Thomas Dr,31024,-83.36676788,33.17233658,1024,1024,Acres,1,2,1024,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Putnam County
31024-2084245664,101355,11249,0,0,Listing removed,7/10/2021,42900,0,Eatonton,0,103 Highpine Dr #44,31024,-83.35669708,33.20409775,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Putnam County
31024-2069787661,101357,11249,0,0,Price change,7/9/2021,254510,155,Eatonton,2021,123 Kaitlyn Cir,31024,-83.37460327,33.32027054,1642,1642,sqft,2,3,1642,1,2,1,One,0,0,1,0,SINGLE_FAMILY,Putnam County
31024-2102977934,101358,11249,0,0,Listed for sale,7/1/2021,395000,132,Eatonton,2007,102 Blue Heron Cove Dr,31024,-83.2666626,33.43938065,3000,3000,sqft,4,4,0,0,0,0,0,0,0,0,0,TOWNHOUSE,Putnam County
30757-89941774,102115,41706,0,0,Listed for sale,4/16/2021,350000,203,Wildwood,1940,22539 Us Highway 11,30757,-85.41652679,34.96483231,1728,1728,Acres,2,2,1728,1,1,1,One,1,0,0,0,SINGLE_FAMILY,Dade County
30757-2080881971,102116,41706,0,0,Listing removed,4/22/2021,695000,0,Wildwood,0,0 Slygo Rd,30757,-85.45578766,34.93561554,0,0,Acres,0,0,0,0,0,0,0,0,0,0,0,LOT,Dade County
31093-49880857,102126,27768,0,0,Listed for sale,7/13/2021,79900,67,Warner Robins,1970,108 Auburn Dr,31093,-83.64926147,32.63355255,1186,1186,Acres,2,3,0,1,0,0,One,0,0,0,0,SINGLE_FAMILY,Houston County
